,title,url,id,start,end,duration,text
1454,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,467.46,487.46,20.0," We build a random forest, run the data through the trees, recalculate the proximity and recalculate the missing values. We do this six or seven times until the missing values converge. IE no longer change each time we recalculate. Bam!"
1455,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,487.46,511.98,24.52000000000004," Now it's time for an inner-lude of awesomeness. Let me show you something super cool we can do with the proximity matrix. This is the proximity matrix before we divided each value by 10, the number of trees in the pretend random forest. Thus for the sake of easy math, imagine if samples 3 and 4 ended up in the same leaf"
1456,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,511.98,534.94,22.96000000000004," node in all 10 trees. Now we have a 10 here and here. After dividing by 10, the number of trees in the forest, we see that the largest number in the proximity matrix is 1. 1 in the proximity matrix means the samples are as close as close can be."
1457,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,534.94,569.74,34.799999999999955," That means 1 minus the proximity values equals distance. Closes can be equals node distance between and not close equals far away. This is a distance matrix and that means we can draw heat map with it. If you don't know what a heat map is, check out the stat quest. And we can also draw an MDS plot with it."
1458,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,569.74,591.02,21.279999999999973," And if you don't know what an MDS plot is, well, check out the stat quest. I think this is super cool because it means that no matter what the data are, ranks, multiple choice, numeric, et cetera. If we can use it to make a tree, we can draw heat map or an MDS plot to show how the samples are related to each other."
1459,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,591.02,604.2199999999999,13.199999999999932," This is awesome. Drip all bound. OK, enough fun stuff. Let's get back to the missing data problem. At long last, we'll talk about the second method."
1460,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,604.2199999999999,624.18,19.96000000000004, This is when we have missing data in a new sample that we want to categorize. Imagine we had already built a random forest with existing data and wanted to classify this new patient. So we want to know if they have heart disease or not. But we don't know if they have blocked arteries.
1461,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,624.18,646.02,21.840000000000032, So we need to make a guess about blocked arteries so we can run the patient down all the trees in the forest. The first thing we do is create two copies of the data. One that has heart disease and one that doesn't have heart disease. Then we use the iterative method we just talked about to make a good guess about the missing
1462,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,646.02,669.22,23.200000000000045, values. These are the guesses that we came up with. Then we run the two samples down the trees in the forest. And we see which of the two is correctly labeled by the random forest the most times. This option was correctly labeled yes in all three trees.
1463,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,669.22,691.34,22.120000000000005, This option was only correctly labeled no in one tree. This option wins because it was correctly labeled more than the other option. Bam. We filled in the missing data and we've classified our sample. Hey we've made it to the end of another exciting stat quest.
1464,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,691.34,708.54,17.199999999999932," If you like this stat quest and want to see more, please subscribe. And if you want to support stat quest, consider contributing to my Patreon campaign. Coming a channel member buying one or two of my original songs or a t-shirt or a hoodie or just donate. The links are in the description below."
1465,StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,708.54,711.62,3.080000000000041," Alright until next time, quest on."
1466,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,0.0,28.0,28.0," You don't need a ukulele to do statistics, but it makes it more fun. Hello, I'm Josh Starmer and welcome to Stack Quest. Today we're going to talk about how to build, use and evaluate random forests in R. This stack quest builds on two stack quests that I've already created that demonstrate the theory behind random forests. So if you're not familiar with it, check them out."
1467,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,28.0,60.0,32.0," Just so you know, you can download all the code that I described in this tutorial using the link in the description below. The first thing we do is load in GGplot 2 so we can draw fancy graphs. And when I do that, our prints out a little message, it's no big deal. Then we load CalPlot which just improves some of GGplot 2's default settings. It overrides the GG save function and that's fine with me, so no worries here."
1468,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,60.0,85.0,25.0," The last library we need to load is random forest. So we can make random forests. It also prints out some stuff in red, but it's no big deal we can move on from here. For this example, we're going to get a real data set from the UCI machine learning repository. Specifically, we want the heart disease data set."
1469,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,85.0,108.0,23.0," So we make a variable called URL and set it to the location of the data we want for our random forest. And this is how we read the data set into R from the URL. The head function shows us the first six rows of data. Unfortunately, none of the columns are labeled. Wow, wow."
1470,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,108.0,128.0,20.0," So we name the columns after the names that were listed on the UCI website. The UCI website actually lists a whole lot of information about this data. So it's worth checking out if you haven't done that already. Hey. Now when we look at the first six rows with the head function, things look a lot better."
1471,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,129.0,169.0,40.0," However, the stir function, which describes the structure of the data, tells us that some of the columns are messed up. Sex is supposed to be a factor where zero represents female and one represents male. CP, aka chest pain, is also supposed to be a factor where levels one through three represent different types of pain and four represents no chest pain. CA and thaw are correctly called factors, but one of the levels is question mark when we need it to be an NA. So we've got some cleaning up to do."
1472,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,169.0,196.0,27.0," The first thing we do is change the question marks to NA's. Then, just to make the data easier on the eyes, we convert the zeros in sex to F for female. And the ones to M for male. Lastly, we convert the column into a factor. Then we convert a bunch of other columns into factors since that's what they're supposed to be."
1473,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,196.0,223.0,27.0," See the UCI website or the sample code on the stat quest blog for more details. Since the CA column originally had a question mark in it, rather than NA, our thinks it's a column of strings. We correct that assumption by telling our it's a column of integers. And then we convert it to a factor. Then we do the exact same thing for thaw."
1474,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,223.0,259.0,36.0," The last thing we need to do to the data is make HD aka heart disease, a factor that is easy on the eyes. Here I'm using a fancy trick with if else to convert the zeros to healthy and the ones to unhealthy. We could have done a similar trick for sex, but I wanted to show you both ways to convert numbers towards. Once we're done fixing up the data, we can check that we've made the appropriate changes with the stir function. Sex is now a factor with levels F and M."
1475,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,259.0,289.0,30.0," And everything else looks good too. Hey, we're done with the boring part. Now we can have some fun. Since we're going to be randomly sampling things, let's set the seed for the random number generator so that we can reproduce our results. Now we impute values for the NA's and the data set with RF impute. The first argument to RF impute is HD tilde dot."
1476,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,289.0,327.0,38.0," And that means we want the HD aka heart disease column to be predicted by the data in all of the other columns. Here's where we specify which data set to use. In this case, there's only one data set and it's called data. Here's where we specify how many random forests RF impute should build to estimate the missing values. In theory, 4 to 6 iterations is enough. Just for fun, I set this parameter, itter equal to 20, but it didn't improve the estimates."
1477,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,328.0,372.0,44.0," Lastly, we save the results. The data set with imputed values instead of NA's as data dot imputed. After each iteration, RF impute prints out the out of bag, OOB, error rate. This should get smaller if the estimates are improving. Since it doesn't, we can conclude that our estimates are as good as they're going to get with this method. Here's where we actually build a proper random forest using the random forest function. Just like when we imputed values for the NA's, we want to predict HD aka heart disease using all of the other columns in the data set."
1478,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,372.0,407.0,35.0," However, this time we specify data dot imputed as the data set. We also want random forest to return the proximity matrix, who will use this to cluster the samples at the end of the stat quest. Lastly, we save the random forest and associated data like the proximity matrix as model. To get a summary of the random forest and how well it performed, we can just type model on the command prompt and then hit enter. Here's what gets printed to the screen."
1479,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,408.0,441.0,33.0," The first thing is the original call to random forest. Next, we see that the random forest was built to classify samples. If we had used the random forest to predict weight or height, it would say regression. And if we had omitted the thing, the random forest was supposed to predict entirely, it would say unsupervised. Then it tells us how many trees are in the random forest. The default value is 500."
1480,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,441.0,474.0,33.0," Later, we will check to see if 500 trees is enough for optimal classification. Then it tells us how many variables or columns of data were considered at each internal node. Classification trees have a default setting of the square root of the number of variables. Regression trees have a default setting of the number of variables divided by 3. Since we don't know if 3 is the best value, we'll fiddle with this parameter later on."
1481,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,474.0,509.0,35.0," Here's the out of bag, OOB, error estimate. This means that 83.5% of the OOB samples were correctly classified by the random forest. Lastly, we have a confusion matrix. There were 141 healthy patients that were correctly labeled healthy. Prey, there were 27 unhealthy patients that were incorrectly classified as healthy."
1482,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,509.0,548.0,39.0," There were 23 healthy patients that were incorrectly classified on healthy. Lastly, there were 112 unhealthy patients that were correctly classified on healthy. Prey, to see if 500 trees is enough for optimal classification, we can plot the error rates. Here, we created data frame that formats the error rate information so that GG plot 2 will be happy. This is kind of complicated, so let me walk you through it."
1483,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,548.0,586.0,38.0," For the most part, this is all based on a matrix within model called ER.rate. This is what the ER.rate matrix looks like. There's one column for the out of bag error rate. One column for the healthy error rate, i.e. how frequently healthy patients are misclassified. Each row reflects the error rates at different stages of creating the random forest."
1484,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,586.0,614.0,28.0, The first row contains the error rates after making the first tree. The second row contains the error rates after making the first two trees. The last row contains the error rates after making all 500 trees. So what we're doing here is making a data frame that looks like this. There's one column for the number of trees.
1485,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,614.0,634.0,20.0, There's one column for the type of error. And one column for the actual error value. And here's the call to GG plot. Bam. The blue line shows the error rate when classifying unhealthy patients.
1486,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,634.0,661.0,27.0," The green line shows the overall out of bag error rate. The red line shows the error rate when classifying healthy patients. In general, we see the error rates decrease when our random forest has more trees. If we added more trees with the error rate go down further. To test this hypothesis, we make a random forest with 1000 trees."
1487,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,661.0,686.0,25.0, The out of bag error rate is the same as before. And the confusion matrix shows that we didn't do a better job classifying patients. And we can plot the error rates just like before. Double bam. And we see that the error rates stabilize right after 500 trees.
1488,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,686.0,716.0,30.0," So adding more trees didn't help, but we would not have known this unless we used more trees. Now we need to make sure we are considering the optimal number of variables at each internal node in the tree. We start by making an empty vector that can hold 10 values. And then we create a loop that tests different numbers of variables at each step. Each time we go through the loop, I increase by 1."
1489,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,716.0,748.0,32.0," It starts at 1 and ends after 10. In this line, we are building a random forest using I to determine the number of variables to try at each step. Specifically, we are setting Mtri equals I and I equals values between 1 and 10. This is where we store the out of bag error rate after we build each random forest that uses a different value for Mtri. This is a bit of complex code."
1490,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,748.0,774.0,26.0," Here's what's going on. Temp.model contains a matrix called Er.rate, just like model did before. And we want to access the value in the last row and in the first column. Ie, the out of bag error rate when all 1000 trees have been made. Now we can print out the out of bag error rates for different values for Mtri."
1491,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,774.0,805.0,31.0," The third value corresponding to Mtri equals 3, which is the default in this case, has the lowest out of bag error rate. So the default value was optimal, but we wouldn't have known that unless we tried other values. Lastly, we want to use the random forest to draw an Mds plot with samples. This will show us how they are related to each other. If you don't know what an Mds plot is, don't freak out, just check out the stack quest on."
1492,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,805.0,835.0,30.0," We start by using the dist function to make a distance matrix from 1 minus the proximity matrix. Then we run CMD scale on the distance matrix. CMD scale stands for classical multi-dimensional scaling. Then we calculate the percentage of variation in the distance matrix that the X and Y axes account for. Again, see the other stack quest for details."
1493,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,835.0,854.0,19.0, Then we format the data for Gg plot. And then we draw the graph with Gg plot. Triple BAM. Unhealthy samples are on the left side. Healthy samples are on the right side.
1494,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,854.0,887.0,33.0," I wonder if patient 253 was misdiagnosed, and actually has heart disease. Note, the X axis accounts for 47% of the variation in the distance matrix. The Y axis only accounts for 14% of the variation in the distance matrix. That means that the big differences are along the X axis. Lastly, if we got a new patient and didn't know if they had heart disease and they clustered down here,"
1495,StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,887.0,909.0,22.0," we'd be pretty confident that they had heart disease. Her A, we've made it to the end of another exciting stack quest. If you like this stack quest and want to see more of them, please subscribe. And if you have any suggestions for future stack quests, well, put them in the comments below. Until next time, quest on."
1496,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,0.0,17.68,17.68," The chain rule is cool. Stat Quest? Yeah. Hello, I'm Josh Starmer and welcome to Stat Quest. Today we're going to talk about the chain rule."
1497,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,17.68,43.2,25.520000000000003," And it's going to be clearly explained. Note, this Stat Quest assumes that you are already familiar with the basic idea of a derivative and just want a deeper understanding of the chain rule. That said, let's do a super quick review. Imagine we collected these measurements from a bunch of people."
1498,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,43.2,69.24,26.039999999999992," On the X-axis, we measured how much they liked Stat Quest. And on the Y-axis, we measured awesomeness. We can then fit this orange parabola to the data. The equation for the parabola is, awesomeness equals likes Stat Quest squared. The derivative of this equation tells us the slope of the tangent line at any point along"
1499,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,69.24,86.92,17.680000000000007, the curve. The slope of the tangent line tells us how quickly awesomeness is changing with respect to likes Stat Quest. We can calculate the derivative of awesomeness with respect to likes Stat Quest by using the power rule.
1500,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,86.92,113.36,26.44000000000001," The power rule tells us to multiply likes Stat Quest by the power, which is 2, and raise Stat Quest by the power, 2 minus 1. And since 2 minus 1 equals 1, and raising something by 1 is the same as omitting the power, we end up with 2 times likes Stat Quest. Okay, bam, that's the review."
1501,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,113.4,140.12,26.72," Now let's dive into the chain rule with a super simple example. Imagine we collected weight and height measurements from three people, and then we fit a line to the data. Now if someone tells us they weigh this much, we can use the green line to predict that they are this tall."
1502,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,140.12,157.51999999999998,17.399999999999977," Bam. Now imagine we collected height and shoe size measurements, and we fit a line to the data. Now if someone tells us that they are this tall, we can use the orange line to predict that this is their shoe size."
1503,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,157.51999999999998,181.92,24.400000000000038," Bam. Now if someone tells us that they weigh this much, then we can predict their height, and we can use the predicted height to predict shoe size. And if we change the value for weight, we see a change in shoe size. Bam."
1504,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,181.92,210.0,28.079999999999984," Now let's focus on this green line that represents the relationship between weight and height. We see that for every one unit increase in weight, there is a two unit increase in height. In other words, the slope with a line is two divided by one, which equals two. And since the slope is two, the derivative, the change in height, with respect to a change"
1505,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,210.0,239.36,29.360000000000014," in weight, is two. Now since the slope with a green line is the same as its derivative, two, the equation for height is height equals the derivative of height with respect to weight times weight, which equals two times weight. Note, the equation for height has no intercept because the green line goes through the origin."
1506,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,239.36,260.52,21.159999999999968," Now let's focus on the orange line that represents the relationship between height and shoe size. In this case, we see that for every one unit increase in height, there is a one quarter unit increase in shoe size. And I admit that it's hard to see the one quarter unit increase in shoe size so just"
1507,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,260.52,285.8,25.28000000000003," trust me. Anyway, because we go up one quarter unit for every one unit we go over, the slope is, one quarter divided by one, which equals one quarter. And since the slope is one quarter, the derivative or the change in shoe size, with respect to a change in height is one quarter."
1508,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,285.8,309.64000000000004,23.840000000000032," Now since the slope of the orange line is the same as its derivative, the equation for shoe size is. shoe size equals the derivative of shoe size with respect to height times height, which equals one quarter times height. But again, because the orange line goes through the origin, the equation for shoe size"
1509,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,309.64000000000004,340.0,30.35999999999996," has no intercept. Now because weight can predict height and height can predict shoe size, we can plug the equation for height into the equation for shoe size. Now if we want to determine exactly how shoe size changes with respect to changes in weight, we can take the derivative of shoe size with respect to weight."
1510,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,340.0,367.16,27.160000000000025," And the derivative of the equation for shoe size with respect to weight is just the product of the two derivatives. In other words, because height connects weight to shoe size, the derivative of shoe size with respect to weight is the derivative of shoe size with respect to height times the derivative of height with respect to weight."
1511,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,367.16,388.44,21.279999999999973," This relationship is the essence of the chain rule. Plugging in numbers gives us one half. And that means for every one unit increase in weight, beep, beep, beep. There is a one half unit increase in shoe size. Bam!"
1512,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,388.48,409.92,21.44," Now let's look at a slightly more complicated example. Imagine we measured how hungry a bunch of people were and how long it had been since they last had a snack. As time since the last snack increases on the X-axis, people got hungrier and hungrier at a faster rate."
1513,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,409.92,435.92,26.0," So we fit an exponential line with intercept one half to the measurements to reflect the increasing rate of hunger. Then we measured how much people craved ice cream and how hungry they were. The hungerier someone was, the more they craved ice cream. But after a certain amount of hunger, the craving did not continue to increase very much."
1514,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,435.92,457.48,21.56, So we fit a square root function to the data to reflect how the increase in craving tapers off. Now if we want to see how the rate of craving ice cream changes with respect to the time since the last snack. Plugging the equation for hunger into the equation for craves ice cream gives us an
1515,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,457.48,478.52,21.039999999999964," equation without an obvious derivative. To convince yourself that taking the derivative of this is no fun at all, pause the video and give it a try. However, because hunger links time since last snack to craves ice cream, we can use the chain rule."
1516,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,478.52,505.32,26.80000000000001," To solve for this derivative. First the power rule tells us that the derivative of hunger with respect to the time since the last snack is two times time. Likewise, the power rule tells us that the derivative of craves ice cream with respect to hunger is one divided by two times the square root of hunger."
1517,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,505.32,544.96,39.64000000000004," So with these two derivatives, the chain rule tells us that the derivative of craves ice cream with respect to time is the derivative of craves ice cream with respect to hunger times the derivative of hunger with respect to time since last snack. So we plug in the derivatives and plug in the equation for hunger and cancel out the twos and we get the derivative of craves ice cream with respect to time since last snack."
1518,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,544.96,566.08,21.120000000000005," This derivative tells us how quickly or slowly our craving for ice cream changes with respect to time. Double bam. In this last example, it was obvious that hunger was the link between time since last snack and craves ice cream."
1519,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,566.08,588.56,22.479999999999905," And we had an equation for hunger in terms of time and an equation for craves ice cream in terms of hunger. However, usually these relationships are not so obvious. Instead of having two separate equations, we usually get the first equation jammed into the second."
1520,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,588.56,613.0400000000001,24.48000000000013," And when all you have is this, it's not so obvious how the chain rule applies. So we can talk about how to apply the chain rule in this situation. Let us scooch the equation to the left so we have room to work. Now, one thing we can do in this situation is look for things in the equation that can be put in parentheses."
1521,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,613.0400000000001,648.76,35.719999999999914," For example, the square root symbol can be replaced with parentheses. Now we can say that the stuff inside the parentheses is time squared plus one half. The craves ice cream can be rewritten as the square root of the stuff inside. Now the chain rule tells us that the derivative of craves ice cream with respect to time is the derivative of craves ice cream with respect to the stuff inside times the derivative"
1522,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,648.76,680.12,31.360000000000014, of the stuff inside with respect to time. The power rule gives us the derivative of craves ice cream with respect to the stuff inside and the power rule gives us the derivative of the stuff inside with respect to time. Now we just plug the derivatives into the chain rule and plug in the equation for the stuff inside cancel out the twos and we get the derivative of craves ice cream with respect
1523,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,680.12,699.08,18.96000000000004," to the time since last snack. And that's exactly what we got before. Bam! Now let's look at how the chain rule applies to the residual sum of squares, a commonly used loss function in machine learning."
1524,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,699.08,723.6800000000001,24.600000000000023," Note, if this does not make any sense to you, just imagine I said, now let's look at one last example. Imagine we measured someone's weight and height and we wanted to fit this green line to the measurement. Now to keep things simple, let's assume we can only move the green line up and down."
1525,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,723.6800000000001,750.36,26.67999999999995," The equation for the green line is height equals the intercept plus one times weight. And we can change the intercept, but to keep things simple we can't change the slope which is set to one. If we set the intercept to zero, then this location on the green line is the predicted height."
1526,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,750.36,778.96,28.600000000000023," And we can calculate the residual, the difference between the observed height and the value predicted by the line. And we can plot the residual on this graph, which has the intercept on the x-axis and the residual on the y-axis. If we change the intercept here, then we can see the change in the residual here."
1527,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,778.96,813.04,34.07999999999993," And because a common way to evaluate how good the green line fits the data is the squared residual, we can plot the squared residual. Here, where we have the residuals on the x-axis and the squared residuals on the y-axis. Now if we change the intercept here, then we change the residual here and here. And changing the residual here changes the squared residual here."
1528,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,813.04,846.92,33.879999999999995," In order to find the value for the intercept that minimizes the squared residual, we are going to find the derivative of the squared residual with respect to the intercept. And then we're going to find where the derivative equals zero, because given the function y equals the residual squared, the derivative is zero at the lowest point. The chain rule says that because the residual links the intercept to the squared residual,"
1529,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,846.92,873.72,26.800000000000068," then the derivative of the squared residual with respect to the intermediate. It's the derivative of the squared residual with respect to the residual, when the derivative of theия dot data goes straight into power. So let's plug that in. To solve for the derivative of the residual with respect to the intercept,"
1530,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,873.72,898.72,25.0," we move the equation for the residual over here so we have room to work. Then we plug in the equation for the predicted height. Then in order to remove these parentheses, we multiply everything inside by negative 1. Now, the derivative of the residual with respect to the intercept is zero"
1531,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,898.72,923.72,25.0," because this term does not contain the intercept, plus negative 1 because the derivative of the negative intercept equals negative 1, plus zero because the last term does not contain the intercept. Now do the math and we are left with negative 1. And that makes sense because the derivative is just the slope of the orange line."
1532,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,923.72,957.72,34.0," And by I, we can see that the slope of the orange line is negative 1. So let's plug this derivative in here and do a little math and plug in the equation for the residual. Now we have the derivative for the residual squared in terms of the intercept. Note, even instead of starting with separate equations for the residual and the residual squared, we started with just the equation for the residual squared with the equation for the predicted height"
1533,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,957.72,991.72,34.0," jammed into it, then just like before, we can use parentheses to help us out. In this case, we'll call everything between the outermost parentheses the stuff inside, which equals the observed minus the intercept minus 1 times weight. And that means the residual squared can be rewritten as the square of the stuff inside. Now we can use the chain rule to determine the derivative of the residual squared with respect to the intercept."
1534,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,991.72,1021.72,30.0," It's the derivative of the residual squared with respect to the stuff inside, times the derivative of the stuff inside with respect to the intercept. Just like before, the derivative of the residual with respect to the stuff inside is two times the stuff inside. So we plug that into the chain rule. And the derivative of the stuff inside with respect to the intercept is negative 1."
1535,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,1021.72,1046.72,25.0," So we plug that into the chain rule. Now we just plug in the stuff inside, multiply 2 with negative 1, and we end up with the exact same derivative as before. Bam. Now we want to find the value for the intercept such that the derivative of the residual squared equals zero."
1536,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,1046.72,1076.72,30.0," So we plug in the observed height and the observed weight, set the derivative equal to zero, and solve for the intercept. And at long last, we see that when the intercept equals 1, we minimize the squared residual, and we have the best fitting line. Triple-Bam."
1537,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,1076.72,1096.72,20.0," Hooray! We've made it to the end of another exciting stack quest. If you like this stack quest and want to see more, please subscribe. And if you want to support stack quest, consider contributing to my Patreon campaign, becoming a channel member, buying one or two of the stack quest study gods, or a t-shirt or a hoodie, or just donate."
1538,The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,wl1myxrtQHQ,1096.72,1102.72,6.0," The links are in the description below. Alright, until next time, quest on."
